trove_id,title,date,trove_url,fulltext_url,filename,status
237254979,‘Conspiracy’ that doesn’t hold water,1979-07-17,https://trove.nla.gov.au/work/237254979,https://nla.gov.au/nla.obj-1739212580,1979-07-17-conspiracy-that-doesn-t-hold-water.md,written
237051564,Batman's Melbourne For wenching and wassail,1974-11-02,https://trove.nla.gov.au/work/237051564,https://nla.gov.au/nla.obj-1638215776,1974-11-02-batmans-melbourne-for-wenching-and-wassail.md,skipped
237012840,SPORT CRICKET: OR GOING BATS ABOUT THE BALL,1983-12-06,https://trove.nla.gov.au/work/237012840,https://nla.gov.au/nla.obj-1605109569,1983-12-06-sport-cricket-or-going-bats-about-the-ball.md,written
233721655,RETURN OF “THE INVENTORS”,1983-12-01,https://trove.nla.gov.au/work/233721655,https://nla.gov.au/nla.obj-292358583,1983-12-01-return-of-the-inventors.md,written
237311291,"BOOKS On the money, but very seldom in it",1977-01-29,https://trove.nla.gov.au/work/237311291,https://nla.gov.au/nla.obj-1761907714,1977-01-29-books-on-the-money-but-very-seldom-in-it.md,written
233714868,Cellarmaster TOASTING WOWSERS WITH VINTAGES FROM 30 YEARS AGO,1968-12-14,https://trove.nla.gov.au/work/233714868,https://nla.gov.au/nla.obj-691247125,1968-12-14-cellarmaster-toasting-wowsers-with-vintages-from-30-years-ago.md,written
237023891,PEOPLE,1974-05-18,https://trove.nla.gov.au/work/237023891,https://nla.gov.au/nla.obj-1618885258,1974-05-18-people.md,written
237388896,Putting po-faces in high places,1978-03-21,https://trove.nla.gov.au/work/237388896,https://nla.gov.au/nla.obj-1887545469,1978-03-21-putting-po-faces-in-high-places.md,written
233721584,CAMP MACKAY—1982,1982-09-01,https://trove.nla.gov.au/work/233721584,https://nla.gov.au/nla.obj-292172517,1982-09-01-camp-mackay-1982.md,written
237012683,CRIME The search for Adelaide’s slaughterhouse,1983-01-25,https://trove.nla.gov.au/work/237012683,https://nla.gov.au/nla.obj-1605094095,1983-01-25-crime-the-search-for-adelaide-s-slaughterhouse.md,written
237254709,Hayden’s experts the abilities fall away rapidly,1979-08-07,https://trove.nla.gov.au/work/237254709,https://nla.gov.au/nla.obj-1739117209,1979-08-07-hayden-s-experts-the-abilities-fall-away-rapidly.md,written
237081694,Innes outback,1971-12-11,https://trove.nla.gov.au/work/237081694,https://nla.gov.au/nla.obj-1641625361,1971-12-11-innes-outback.md,written
237241256,LABOR’S LOVE LOST Gate crashing Don’s party,1975-07-26,https://trove.nla.gov.au/work/237241256,https://nla.gov.au/nla.obj-1653994035,1975-07-26-labor-s-love-lost-gate-crashing-don-s-party.md,written
237313859,BATMAN’S MELBOURNE New horizons for our unique cuisine,1978-08-01,https://trove.nla.gov.au/work/237313859,https://nla.gov.au/nla.obj-1766927380,1978-08-01-batman-s-melbourne-new-horizons-for-our-unique-cuisine.md,skipped
237244410,the way we live now PERHAPS THE BELLWETHER TOLLS FOR ME,1971-07-03,https://trove.nla.gov.au/work/237244410,https://nla.gov.au/nla.obj-1722866061,1971-07-03-the-way-we-live-now-perhaps-the-bellwether-tolls-for-me.md,written
233678375,MELBOURNE,1960-07-06,https://trove.nla.gov.au/work/233678375,https://nla.gov.au/nla.obj-702939746,1960-07-06-melbourne.md,written
237025348,PEOPLE,1974-08-24,https://trove.nla.gov.au/work/237025348,https://nla.gov.au/nla.obj-1624177413,1974-08-24-people.md,written
237022738,WINE Liquid steak and eggs,1972-07-01,https://trove.nla.gov.au/work/237022738,https://nla.gov.au/nla.obj-1615516767,1972-07-01-wine-liquid-steak-and-eggs.md,written
237309811,Advertising,1979-05-22,https://trove.nla.gov.au/work/237309811,https://nla.gov.au/nla.obj-1758858028,1979-05-22-advertising.md,skipped
237310837,Advertising,1979-06-19,https://trove.nla.gov.au/work/237310837,https://nla.gov.au/nla.obj-1758951813,1979-06-19-advertising.md,skipped
236987643,BOOKS SOMEWHERE HERE IS A BOOK YOU'LL WANT TO READ,1980-03-04,https://trove.nla.gov.au/work/236987643,https://nla.gov.au/nla.obj-1593695750,1980-03-04-books-somewhere-here-is-a-book-youll-want-to-read.md,written
237248126,THE ALP Gough Whitlam his own greatest danger,1977-06-11,https://trove.nla.gov.au/work/237248126,https://nla.gov.au/nla.obj-1727957345,1977-06-11-the-alp-gough-whitlam-his-own-greatest-danger.md,written
237019198,The sports we most like to play,1984-06-12,https://trove.nla.gov.au/work/237019198,https://nla.gov.au/nla.obj-1610212914,1984-06-12-the-sports-we-most-like-to-play.md,written
